id,bond_id,trade_price,weight,current_coupon,time_to_maturity,is_callable,reporting_delay,trade_size,trade_type,curve_based_price
6116,153,129.944,0.76351318,6.05,27.2691269,0,2.101,16000,2,129.2371607
6117,153,132.853,1.255198851,6.05,27.2688309,0,22.707,1100000,3,130.8591241
6118,153,130.839,3.516803493,6.05,27.26650723,0,107.842,681000,4,131.7840389
6119,153,130.776,0.222755808,6.05,27.26649793,0,10.389,681000,2,131.7840389
6120,153,130.776,0.031822258,6.05,27.26649777,0,15.474,681000,4,131.7840389
6121,153,135.161,8.589612923,6.05,27.25263567,0,31.55,2210000,2,134.6338869
6122,153,132.802,3.593591134,6.05,27.2502094,0,23.465,125000,2,132.3121434
6123,153,132.008,15.81725236,6.05,27.20320435,0,25.541,1000000,2,131.8896747
6124,153,132.404,7.53152925,6.05,27.19254701,0,1.48,760000,3,131.1737528
6125,153,135.147,10.1700456,6.05,27.17311452,0,2.433,95000,3,133.8068754
6126,153,133.269,3.896721833,6.05,27.17026166,0,5.35,4650000,3,131.1175728
6127,153,129.632,5.353190577,6.05,27.16487764,0,2.629,25000,2,130.7469275
6128,153,129.632,0.029049615,6.05,27.16487751,0,22.735,25000,4,130.7469275
6129,153,129.299,6.445585136,6.05,27.15707191,0,3.099,100000,2,129.1794989
6130,156,108.348,15.75568718,4.15,2.904648358,0,26.392,3335000,2,108.2038174
6131,156,108.542,3.351902584,4.15,2.902537496,0,2.525,3345000,3,108.1978111
6132,156,108.279,6.660779521,4.15,2.894201979,0,1.376,45000,4,108.0937731
6133,156,108.279,0.095466775,4.15,2.894200275,0,61.133,45000,4,108.0937731
6134,156,108.6,0.918445726,4.15,2.894041816,0,-3.723,45000,3,108.1727535
6135,156,108.5,0.012991383,4.15,2.894041813,0,1.381,45000,4,108.1727535
6136,156,106.5,0.357912,4.15,2.894017755,0,88.093,15000,2,108.1664809
6137,156,106.5,0.012991383,4.15,2.894017751,0,88.195,15000,4,108.1664809
6138,156,107.542,4.097561144,4.15,2.890863257,0,1.324,100000,2,108.7423513
6139,156,108.326,6.403723804,4.15,2.883158718,0,1.682,18000,4,108.9419335
6140,156,108.326,0.029049615,4.15,2.883158573,0,7.236,18000,3,108.9419335
6141,156,108.514,0.475917451,4.15,2.883116046,0,1.373,100000,3,108.9488686
6142,156,108.35,0.236000184,4.15,2.883105612,0,2.425,15000,4,108.9488686
6143,156,108.35,0.029049615,4.15,2.883105467,0,6.978,15000,3,108.9488686
6144,156,108.35,0.504995611,4.15,2.883057555,0,0.954,18000,4,108.8996602
6145,156,108.35,0.029049615,4.15,2.88305742,0,6.197,18000,3,108.8996602
6146,156,108.342,0.198304848,4.15,2.883050055,0,1.476,19000,4,108.8996602
6147,156,108.342,0.036745179,4.15,2.88304982,0,9.871,19000,3,108.8996602
6148,156,108.253,12.65317312,4.15,2.852969582,0,24.256,20000,2,109.1244491
6149,156,108.129,4.211532926,4.15,2.849637158,0,10.571,25000,2,108.9169328
6150,156,108.553,8.524109328,4.15,2.835985651,0,-3.497,5000,3,108.8534613
6151,156,108.353,0.029049615,4.15,2.835985503,0,2.174,5000,4,108.8534613
6152,156,108.055,3.473925819,4.15,2.833718131,0,2.017,50000,4,108.7593442
6153,156,108,0.063644517,4.15,2.833717395,0,6.239,50000,2,108.7593442
6154,156,108.376,1.413257029,4.15,2.833342152,0,-4.114,30000,3,108.659964
6155,156,108.276,0.053564843,4.15,2.833341621,0,18.635,30000,4,108.659964
6156,156,108.392,3.585809863,4.15,2.830925859,0,9.096,20000,3,108.5720507
6157,156,108.242,0.012991383,4.15,2.830925859,0,9.096,20000,4,108.5720507
6158,156,108.242,0.025982765,4.15,2.830925753,0,12.445,20000,4,108.5720507
6159,156,108.3422,14.75767308,4.15,2.790007397,0,7.736,25000,3,108.5219333
6160,156,107.772,7.801603764,4.15,2.778572046,0,42.946,500000,2,108.5168467
6161,156,107.843,3.826088988,4.15,2.775821668,0,114.869,500000,4,108.4240267
6162,156,107.929,0.204588497,4.15,2.775813816,0,150.51,500000,3,108.2550257
6163,156,107.031,5.300181581,4.15,2.770535885,0,19.339,190000,2,108.4694211
6164,156,107.781,8.434969652,4.15,2.757168422,0,4.65,127000,2,108.1198312
6165,156,107.859,10.18317239,4.15,2.737685737,0,-1.389,15000,3,108.1941668
6166,156,107.759,0.038974148,4.15,2.737685467,0,20.112,15000,4,108.1941668
6167,156,108.042,12.03234192,4.15,2.710484586,0,26.095,5000,4,108.0548131
6168,156,108.042,0.26047641,4.15,2.710471854,0,479.614,5000,3,108.0610586
6169,156,106.5,8.722076012,4.15,2.696178901,0,40.182,200000,2,107.9524959
6170,156,107.615,3.280626358,4.15,2.694156861,0,3.246,200000,4,107.9565255
6171,156,108.117,1.987936249,4.15,2.693414387,0,0.895,127000,3,107.7890409
6172,156,108.094,7.50381402,4.15,2.682835335,0,-4.123,15000,3,108.0355556
6173,156,107.994,0.034371967,4.15,2.68283512,0,7.65,15000,4,108.0355556
6174,156,108.388,0.098082787,4.15,2.682833344,0,-2.343,5000,3,108.0355556
6175,156,108.188,0.012991383,4.15,2.682833344,0,1.657,5000,4,108.0355556
6176,156,108.57,0.150946225,4.15,2.682829095,0,-0.325,45000,3,108.0355556
6177,156,108.47,0.067505204,4.15,2.682828254,0,31.177,45000,4,108.0355556
6178,156,108.597,0.098082787,4.15,2.682826478,0,-1.819,30000,3,108.0355556
6179,156,108.497,0.043087541,4.15,2.682826145,0,14.682,30000,4,108.0355556
6180,156,107.588,6.617410373,4.15,2.674598833,0,5.214,1000,4,108.2035331
6181,156,107.588,0.012991383,4.15,2.674598833,0,5.214,1000,4,108.2035331
6182,156,106.788,0.025982765,4.15,2.674598737,0,8.216,1000,2,108.2035331
6183,161,101,34.001161,7.125,11.6030677,0,36.856,50000,2,103.6901513
6184,161,101.368,16.08472199,7.125,11.5544595,0,10.262,50000,4,104.081464
6185,161,101.268,0.018372589,7.125,11.55445945,0,11.762,50000,2,104.081464
6186,161,105.559,10.79083505,7.125,11.53258222,0,47.246,10000,3,105.0164008
6187,161,105.558,3.868815404,7.125,11.52977009,0,50.501,10000,3,104.7747619
6188,161,103.5,1.214607426,7.125,11.52949293,0,0.836,30000,4,104.4806936
6189,161,103.5,0.056628124,7.125,11.52949234,0,22.447,30000,3,104.4806936
6190,162,133.13,0.739025848,9.25,7.453241997,0,300.377,3300000,3,134.1533455
6191,162,131.188,1.646833895,9.25,7.452732459,0,24.176,60000,2,134.4241971
6192,162,132.578,9.334260907,9.25,7.436362719,0,83.281,1655000,2,134.1404029
6193,162,133.717,3.859468421,9.25,7.433564159,0,1.689,5000,4,133.8300147
6194,162,135.217,0.058099229,9.25,7.433563545,0,19.034,5000,3,133.8300147
6195,162,133.717,0.012991383,9.25,7.433563539,0,19.239,5000,4,133.8300147
6196,162,132.074,19.87665823,9.25,7.359335267,0,4.01,200000,2,133.2520252
6197,162,132.872,10.74442318,9.25,7.337645816,0,21.537,1650000,3,133.7433743
6198,162,132.289,1.373343378,9.25,7.337291489,0,73.617,2000000,2,133.8826333
6199,162,130.684,0.307157607,9.25,7.33727378,0,3.082,175000,2,133.885161
6200,162,132.159,3.710944711,9.25,7.334686454,0,364.988,500000,2,133.8359718
6201,162,132.231,3.816195132,9.25,7.331950292,0,1.604,800000,2,134.2941524
6202,162,133.072,6.42569331,9.25,7.324192806,0,203.676,3300000,3,134.5368564
6203,162,132.928,3.860605244,9.25,7.321392598,0,-3.968,23000,3,134.2713612
6204,162,132.828,0.031822258,9.25,7.321392421,0,13.599,23000,4,134.2713612
6205,162,132.828,0.089064432,9.25,7.321390933,0,62.542,23000,4,134.2713612
6206,162,130.984,10.20585352,9.25,7.301821389,0,15.661,50000,2,133.0637413
6207,162,131.102,3.822183092,9.25,7.299076653,0,9.664,50000,2,133.6247633
6208,162,130.01,9.983976814,9.25,7.280348726,0,29.562,75000,4,134.2187688
6209,162,130.22119,0.198304848,9.25,7.280341348,0,186.265,75000,4,134.2184252
6210,162,131.459,10.24166809,9.25,7.260634216,0,3.376,10000,4,134.6008876
6211,162,131.504,0.041082359,9.25,7.260633901,0,13.291,10000,4,134.6008876
6212,162,132.504,0.012991383,9.25,7.260633901,0,13.293,10000,3,134.6008876
6213,162,133.467,3.27393151,9.25,7.258620101,0,426.48,400000,3,134.5986383
6214,162,131.391,3.937053436,9.25,7.255707892,0,18.929,16000,4,134.4884294
6215,162,132.237,12.11275573,9.25,7.228142248,0,5.071,5000001,2,134.1355326
6216,164,110.497,5.35851618,5.5,2.447574369,0,1.712,35000,2,110.5621042
6217,164,111.075,1.147073606,5.5,2.447327188,0,1.802,25000,3,110.5235782
6218,164,110.752,1.066164387,5.5,2.447113638,0,64.308,3290000,2,110.5639323
6219,164,110.661,0.928134048,5.5,2.446951816,0,16.529,5000,2,110.579062
6220,164,110.72,3.365520396,5.5,2.444823762,0,97.849,75000,2,110.6005323
6221,164,110.745,0.706329893,5.5,2.444730053,0,1.046,4000000,2,110.6082333
6222,164,110.765,0.135634016,5.5,2.444726625,0,2.14,4000000,3,110.6127958
6223,164,110.716,7.586010798,5.5,2.433914541,0,28.047,13000,4,110.5967251
6224,164,110.676,0.077948295,5.5,2.433913412,0,2.634,13000,4,110.5967251
6225,164,110.765,0.599154902,5.5,2.433845969,0,1.53,250000,2,110.6257473
6226,164,110.908,4.089087965,5.5,2.430704494,0,1.081,200000,3,110.6523438
6227,164,110.68,3.663362567,5.5,2.428183108,0,-3.505,25000,2,110.7101886
6228,164,110.568,3.598073576,5.5,2.425750791,0,1.07,5000,2,110.7665231
6229,164,110.867,0.648528985,5.5,2.425671779,0,1.768,500000,3,110.77763
6230,164,110.735,1.55631124,5.5,2.425216739,0,9.921,290000,2,110.8346646
6231,164,110.977,6.423236988,5.5,2.417465171,0,1.355,252000,3,110.8743667
6232,164,110.818,0.279239184,5.5,2.417450543,0,119.672,30000,2,110.8743667
6233,164,110.818,0.022501735,5.5,2.417450456,0,66.419,30000,4,110.8743667
6234,164,111.282,1.092358214,5.5,2.417226278,0,1.107,1250000,3,110.8792
6235,164,111.005,4.081796473,5.5,2.414095991,0,1.837,20000,2,110.8305164
6236,164,111.114,3.293642169,5.5,2.412057856,0,1.465,19000,4,110.8971915
6237,164,111.154,0.043087541,5.5,2.412057536,0,11.535,19000,4,110.8971915
6238,164,111.061,1.137172754,5.5,2.41181458,0,1.397,1140000,2,110.9753961
6239,164,111.104,0.52273165,5.5,2.411763272,0,1.462,550000,2,110.9446249
6240,164,111.177,0.889791163,5.5,2.411614548,0,1.599,60000,4,110.9713164
6241,164,110.85,0.908096712,5.5,2.411459616,0,54.551,60000,2,111.064184
6242,164,111.086,3.190885615,5.5,2.409546665,0,4.36,25000,2,111.0270462
6243,164,111.054,0.775684546,5.5,2.409433652,0,2.361,150000,2,111.0556836
6244,164,111.068,1.44776704,5.5,2.409039869,0,27.684,20000,4,111.0081154
6245,164,111.068,0.012991383,5.5,2.409039866,0,27.787,20000,2,111.0081154
6246,164,111.073,0.52899021,5.5,2.408987303,0,138.4,500000,3,111.0133637
6247,164,111.083,3.656329937,5.5,2.406475579,0,1.128,500000,3,110.9891135
6248,164,111.033,0.150946225,5.5,2.40647132,0,1.443,300000,2,110.9891135
6249,164,110.967,0.976689342,5.5,2.406292112,0,0.943,540000,2,111.0022073
6250,164,111.078,0.93339264,5.5,2.406128446,0,1.312,55000,3,110.9879559
6251,164,110.833,6.532740974,5.5,2.398110317,0,25.051,100000,2,110.9783684
6252,164,110.9455,0.012991383,5.5,2.39811031,0,15.256,10000,4,110.9783684
6253,164,110.9755,0.012991383,5.5,2.398110288,0,16.963,10000,4,110.9783684
6254,164,110.938,0.15261419,5.5,2.398105943,0,21.996,90000,4,110.9783684
6255,164,110.908,0.048609303,5.5,2.398105517,0,34.403,90000,4,110.9783684
6256,164,110.957937,1.6184051,5.5,2.397613439,0,0.583,723000,2,110.9206135
6257,164,110.957937,0.012991383,5.5,2.397613417,0,1.291,723000,3,110.9206135
6258,164,110.862,3.355148736,5.5,2.395498438,0,2.262,1250000,2,110.940338
6259,164,110.936993,0.981945725,5.5,2.395317309,0,6.357,350000,2,110.9269918
6260,164,110.981,0.569253863,5.5,2.39525644,0,1.903,10000,3,110.9851215
6261,164,110.981,0.012991383,5.5,2.395256414,0,1.716,10000,4,110.9851215
6262,164,110.854,1.393655068,5.5,2.39489151,0,961.341,4000000,2,111.001756
6263,164,110.336,0.80357766,5.5,2.394770195,0,-3.863,1000,2,110.9642198
6264,164,110.836,0.012991383,5.5,2.394770185,0,-3.552,1000,4,110.9642198
6265,164,110.836,0.531536508,5.5,2.394717131,0,1720.567,1000,4,110.971088
6266,164,111.023,3.132701595,5.5,2.392873309,0,1.338,5000,3,110.8744521
6267,164,111.023,0.018372589,5.5,2.392873276,0,1.368,5000,4,110.8744521
6268,164,110.774,1.045947497,5.5,2.392667737,0,1.241,525000,2,110.8669919
6269,164,110.889,0.703936359,5.5,2.392574649,0,171.877,2000,2,110.8562486
6270,164,110.889,0.012991383,5.5,2.392574645,0,171.981,2000,4,110.8562486
6271,164,110.7,0.621688899,5.5,2.392502033,0,18.885,721000,2,110.8565432
6272,164,110.789,0.05196553,5.5,2.392501541,0,9.416,721000,4,110.8565432
6273,164,111.032,0.400631996,5.5,2.392471415,0,3.472,5000000,3,110.8500311
6274,164,110.789,0.183266004,5.5,2.392465135,0,84.504,721000,3,110.846451
6275,164,110.978,0.479802556,5.5,2.392421896,0,21.092,279000,4,110.8459545
6276,164,110.978,0.243393474,5.5,2.392410793,0,113.242,279000,3,110.8459545
6277,164,111.032,1.065372583,5.5,2.392197551,0,7.035,5000000,3,110.8235438
6278,164,111.032,0.067505204,5.5,2.392196697,0,7.96,5000000,2,110.8235438
6279,164,110.794,3.374009871,5.5,2.390057881,0,1.667,50000,2,110.7888165
6280,164,110.994,0.794601217,5.5,2.389939265,0,33.337,10000,3,110.7831396
6281,164,110.741,1.279304918,5.5,2.389631796,0,1.676,18000,2,110.7090079
6282,164,109.742,7.430434856,5.5,2.379258647,0,3.294,100000,4,110.7217427
6283,164,110.774,0.435162838,5.5,2.379223085,0,4.804,100000,4,110.7238626
6284,164,109.738,0.622502806,5.5,2.379150303,0,3.044,125000,4,110.7516859
6285,164,109.738,0.638034296,5.5,2.379073836,0,2.502,100000,4,110.7360687
6286,164,109.768,0.046841096,5.5,2.379073429,0,15.339,100000,4,110.7360687
6287,164,109.738,0.094578693,5.5,2.379071775,0,1.488,100000,4,110.7360687
6288,164,110.692849,0.150386126,5.5,2.379067553,0,0.651,100000,4,110.7366635
6289,164,110.598,0.183725894,5.5,2.37906124,0,65.748,100000,4,110.7366635
6290,164,110.701,0.177654485,5.5,2.379055324,0,271.307,100000,4,110.7366635
6291,164,109.738,0.585765867,5.5,2.378990858,0,2.289,298000,4,110.7062799
6292,164,109.768,0.050315408,5.5,2.378990387,0,17.161,298000,4,110.7062799
6293,164,110.446,0.807662876,5.5,2.378867838,0,7.856,300000,2,110.715647
6294,164,110.696,0.075752127,5.5,2.378866768,0,23.589,300000,4,110.715647
6295,164,110.952,0.303008507,5.5,2.37884953,0,2.225,2000,4,110.7162951
6296,164,111.952,0.041082359,5.5,2.378849232,0,12.63,2000,4,110.7162951
6297,164,110.931,0.438062023,5.5,2.378813191,0,1.216,500000,3,110.722549
6298,164,110.919,0.67754762,5.5,2.378726967,0,1.378,550000,3,110.7148711
6299,164,110.677,1.129802215,5.5,2.378487166,0,1.744,300000,2,110.6993875
6300,164,110.696,3.427952986,5.5,2.376279427,0,81855.997,300000,2,110.6823746
6301,164,110.909,0.553469491,5.5,2.376221879,0,1.812,65000,3,110.6869383
6302,164,110.638,1.245141168,5.5,2.375930622,0,16.92,10000,4,110.6576172
6303,164,110.488,0.012991383,5.5,2.375930618,0,17.022,10000,2,110.6576172
6304,164,110.638,0.012991383,5.5,2.375930615,0,17.128,10000,4,110.6576172
6305,164,110.652,0.68411688,5.5,2.375842686,0,21.066,65000,2,110.6688909
6306,164,110.5932,3.313261041,5.5,2.373780216,0,9.102,250000,4,110.5960804
6307,164,110.6332,0.034371967,5.5,2.373780015,0,15.454,250000,4,110.5960804
6308,164,110.157,1.227737204,5.5,2.373496832,0,3.916,2000000,2,110.559453
6309,164,110.157,0.050315408,5.5,2.373496377,0,1.243,2000000,4,110.559453
6310,164,110.145,0.012991383,5.5,2.373496364,0,0.65,2000000,2,110.559453
6311,164,110.107,1.273354323,5.5,2.373191731,0,25.572,1150000,2,110.5272582
6312,164,109.984,1.075855916,5.5,2.372974291,0,7.774,1225000,2,110.4870469
6313,164,101.984,0.48713354,5.5,2.372929734,0,5.909,1225000,3,110.4907903
6314,164,110.439,3.327062383,5.5,2.370850031,0,1.413,10000,4,110.4325021
6315,164,109.86,0.711923023,5.5,2.370754809,0,31.341,2640000,2,110.4185962
6316,164,109.918,0.741761301,5.5,2.370651443,0,336.081,100000,2,110.3895035
6317,164,109.724,1.016653506,5.5,2.370457265,0,1.679,500000,2,110.3860918
6318,164,110.1158,0.686825289,5.5,2.37036866,0,-4.066,10000,2,110.4059642
6319,164,110.2368,0.018372589,5.5,2.370368601,0,-2.192,10000,4,110.4059642
6320,164,109.879,0.463885144,5.5,2.370328176,0,7.646,1000,4,110.3959993
6321,164,109.847,0.25688796,5.5,2.370315783,0,6.453,2640000,4,110.4248108
6322,164,109.879,1.051018105,5.5,2.370108254,0,13.113,2640000,4,110.4525974
6323,164,110.042,3.427657562,5.5,2.367900876,0,21.968,3790000,3,110.4391821
6324,164,110.1248,1.231854376,5.5,2.367615794,0,8.323,10000,4,110.4387696
6325,164,110.1648,0.050315408,5.5,2.367615328,0,23.003,10000,4,110.4387696
6326,164,109.952,6.51047165,5.5,2.359651768,0,15.843,50000,2,110.2587146
6327,164,109.798,0.998732338,5.5,2.359464376,0,25.451,2000000,2,110.2540166
6328,164,109.896,0.740166849,5.5,2.359361461,0,238.972,2000000,3,110.23992
6329,164,109.852,3.375060177,5.5,2.357221321,0,2.424,60000,2,110.4232722
6330,164,109.681,0.426149033,5.5,2.357187231,0,10.475,45000,2,110.4387704
6331,164,109.993,0.621145702,5.5,2.357114758,0,1.986,100000,4,110.489802
6332,164,110.033,0.012991383,5.5,2.357114735,0,7.71,100000,3,110.489802
6333,164,109.986,3.89559555,5.5,2.354263522,0,48.564,1090000,3,110.3675365
6334,164,109.75,0.740052828,5.5,2.354160641,0,130.012,15000,3,110.3693071
6335,164,109.75,0.022501735,5.5,2.354160548,0,132.946,15000,2,110.3693071
6336,164,109.75,0.335771324,5.5,2.354139385,0,1.368,10000,2,110.3670982
6337,164,109.803,1.1741939,5.5,2.353880367,0,1.748,150000,2,110.4193538
6338,164,109.79,8.422424631,5.5,2.34055263,0,92.252,10000,2,110.3525663
6339,164,109.79,0.025982765,5.5,2.340552514,0,73.923,10000,4,110.3525663
6340,164,109.771,1.297057969,5.5,2.340236441,0,1.608,1000000,2,110.3466959
6341,164,110.014,0.888937191,5.5,2.340087999,0,1.859,10000,3,110.345784
6342,164,110.0022,0.090939678,5.5,2.340086449,0,0.748,640000,4,110.3329285
6343,164,110.0335,0.064956913,5.5,2.340085682,0,25.938,640000,4,110.3329285
6344,164,110.12,3.132863218,5.5,2.338241672,0,629.634,30000,3,110.1479429
6345,164,110.0497,0.21738741,5.5,2.338232821,0,0.768,50000,4,110.1479429
6346,164,110.0797,0.062304482,5.5,2.338232114,0,24.046,50000,4,110.1479429
6347,164,110.0797,0.074629811,5.5,2.338231071,0,9.941,50000,3,110.1479429
6348,164,110.053,0.116198458,5.5,2.338228547,0,5.54,40000,4,110.1479429
6349,164,110.083,0.041082359,5.5,2.338228245,0,14.052,40000,4,110.1479429
6350,164,110.083,0.087148844,5.5,2.338226836,0,10.501,40000,3,110.1479429
6351,164,109.939,1.522266326,5.5,2.337791471,0,108.16,80000,2,110.0765094
6352,164,109.861,1.535458314,5.5,2.337348528,0,1.816,250000,4,110.0830146
6353,164,109.836,0.211084982,5.5,2.337340164,0,0.595,40000,4,109.9707843
6354,164,109.836,0.192254905,5.5,2.337333243,0,0.843,210000,4,109.9707843
6355,164,109.135,0.183725894,5.5,2.337326913,0,897.487,500000,2,109.9010218
6356,164,110.08,3.36554547,5.5,2.335198815,0,1.18,25000,3,110.1404508
6357,164,109.582,0.793112999,5.5,2.335080642,0,5.86,50000,2,110.1477283
6358,164,109.82,1.056942989,5.5,2.334870783,0,26.001,10000,2,110.135648
6359,164,110.215,0.953960326,5.5,2.334699817,0,24.583,450000,3,110.0747858
6360,164,110.052,0.082164718,5.5,2.33469857,0,5.898,740000,3,110.0747858
6361,164,109.751,0.461148334,5.5,2.334658616,0,1.889,305000,2,110.0687427
6362,164,110.052,3.537546553,5.5,2.332307434,0,1.767,250000,3,110.1338802
6363,164,110.14,0.815565018,5.5,2.332182479,0,3.327,1000000,3,110.1215682
6364,164,110.023,3.568707015,5.5,2.329789712,0,30.652,20000,3,110.1278643
6365,164,109.758,6.820228385,5.5,2.321050336,0,34.61,10000,2,110.0827403
6366,164,110.029,0.795344282,5.5,2.320931512,0,31.824,365000,3,110.0883556
6367,164,110.05,0.527872343,5.5,2.320879184,0,13.065,10000,3,110.0879279
6368,164,110.101,0.479626643,5.5,2.320835971,0,79.828,365000,3,110.0874229
6369,164,109.773,3.072400177,5.5,2.319062468,0,28426.015,5000001,2,110.0598097
6370,164,109.869,0.594772679,5.5,2.318996013,0,300.732,5000001,4,110.0558981
6371,164,109.9,0.134383906,5.5,2.318992646,0,430.929,5000000,4,110.0558981
6372,164,109.9,0.012991383,5.5,2.318992642,0,433.031,3500000,4,110.0558981
6373,164,109.9,0.283736078,5.5,2.318977529,0,11.66,5000000,3,109.938945
6374,164,109.886,0.29309895,5.5,2.318961388,0,18.654,175000,2,109.9513719
6375,164,109.809,0.980139332,5.5,2.318780923,0,5.821,15000,2,109.9674255
6376,164,109.84,1.401805697,5.5,2.318411742,0,1.289,1000000,2,109.9854031
6377,164,110.017,0.31609398,5.5,2.318392995,0,23.499,770000,3,109.9808452
6378,164,109.944,0.240954251,5.5,2.318382106,0,13.915,1000000,3,109.9808452
6379,164,110.518,1.105184176,5.5,2.318152626,0,0.782,75000,3,109.979594
6380,164,109.856,0.288455505,5.5,2.31813702,0,31.935,350000,2,109.9809347
6381,164,110.15,3.342574428,5.5,2.316037889,0,8.126,730000,3,110.0366471
6382,164,110,0.491616987,5.5,2.315992495,0,1.671,10000,3,110.0420182
6383,164,109.933,0.717707751,5.5,2.31589574,0,23.943,400000,2,110.0503612
6384,164,110.036,0.220471073,5.5,2.315886623,0,15.464,500000,3,110.0503612
6385,164,110.138,0.403570143,5.5,2.315856042,0,300.855,500000,3,110.0110661
6386,164,110.123,1.161911955,5.5,2.315602414,0,2.277,100000,3,110.0166314
6387,164,109.95,3.790835567,5.5,2.312902506,0,6.574,50000,4,109.9622236
6388,164,110.224,0.932397599,5.5,2.312739188,0,17.981,300000,3,109.9670731
6389,164,109.903,3.243815812,5.5,2.310762243,0,5.903,15000,4,109.9227403
6390,164,110.077,1.112793631,5.5,2.310529611,0,19.177,2100000,3,109.8909219
6391,164,109.986,6.559336061,5.5,2.302446063,0,1.96,500000,2,109.8612287
6392,164,110.125,1.633714783,5.5,2.301944617,0,23.564,50000,3,109.8694947
6393,164,110.041,3.482296415,5.5,2.299666316,0,2.074,900000,4,109.8960614
6394,164,110.0722,0.332741746,5.5,2.299645524,0,236.74,900000,4,109.9162778
6395,164,110.022,0.100630817,5.5,2.299643653,0,77.75,29000,2,109.9162778
6396,164,109.955,3.836441277,5.5,2.296878375,0,303.572,40000,2,109.8538552
6397,164,104.156,0.432244208,5.5,2.296843303,0,211.61,4500000,2,109.8520304
6398,164,109.876,0.649309248,5.5,2.296764122,0,3.661,720000,2,109.848786
6399,164,109.983,0.701654939,5.5,2.296671654,0,286.707,1500000,3,109.8486951
6400,164,109.979,0.038974148,5.5,2.296671378,0,4.429,125000,3,109.8486951
6401,164,109.869,8.463065637,5.5,2.2832147,0,6.227,770000,2,110.0229231
6402,164,110.009,0.067505204,5.5,2.283213862,0,16.647,12000,3,110.0229231
6403,164,109.857,0.635914574,5.5,2.283137901,0,27.148,15000,2,110.0038291
6404,164,109,0.630851692,5.5,2.283063157,0,22.287,25000,2,110.0129826
6405,164,109.59,0.089064432,5.5,2.283061697,0,21.334,25000,4,110.0129826
6406,164,109.7,0.532963454,5.5,2.283008337,0,109.069,40000,3,110.0048624
6407,164,109.7,0.034371967,5.5,2.283008133,0,115.509,40000,2,110.0048624
6408,164,109.7,0.457842569,5.5,2.282968768,0,5.919,20000,2,110.0048524
6409,164,109.845,0.822878725,5.5,2.28284157,0,19.235,25000,2,109.9986799
6410,164,109.793,3.661726669,5.5,2.280322433,0,1.744,1000000,2,109.9795725
6411,164,109.919,0.038974148,5.5,2.280322154,0,2.539,750000,3,109.9795725
6412,164,109.902,0.171368106,5.5,2.280316653,0,20.045,15000,3,109.9795725
6413,164,109.779,0.33400741,5.5,2.280295706,0,1.62,200000,2,109.980916
6414,164,109.955,0.695615448,5.5,2.280204822,0,2.728,1000000,3,109.9849767
6415,164,109.956,1.644218447,5.5,2.279696914,0,153.131,1250000,4,109.9904183
6416,164,109.924,0.431853567,5.5,2.279661888,0,0.713,1250000,4,109.9945286
6417,164,109.956,0.275894881,5.5,2.279647617,0,235.742,1250000,4,109.9808699
6418,164,109.8245,3.222020025,5.5,2.277697167,0,1.153,20000,4,109.88199
6419,164,109.8645,0.063644517,5.5,2.27769641,0,25.022,20000,4,109.88199
6420,164,109.876,0.498605133,5.5,2.277649712,0,1.682,1250000,4,109.8728692
6421,164,109.908,0.142313466,5.5,2.277645908,0,121.658,1250000,4,109.8728692
6422,164,109.705,1.145895912,5.5,2.277399218,0,98.269,50000,4,109.8776114
6423,164,109.585,0.229473568,5.5,2.277389339,0,429.8,50000,4,109.8181121
6424,164,104.2,10.67110614,5.5,2.255994879,0,54.509,1000000,2,109.6770074
6425,164,104.325,0.077948295,5.5,2.255993751,0,86424.078,1000000,4,109.6770074
6426,164,109.743,1.42254156,5.5,2.255613582,0,301.08,100000,2,109.6909477
6427,164,110.111,3.761224012,5.5,2.252955683,0,7.589,1280000,3,109.7347861
6428,164,110.023,7.681258622,5.5,2.241870404,0,25.927,400000,4,109.7907388
6429,164,110.023,0.012991383,5.5,2.241870404,0,25.927,400000,2,109.7907388
6430,164,109.922,0.753388186,5.5,2.241763789,0,265.157,100000,2,109.8084181
6431,164,110.152,0.961450085,5.5,2.241590129,0,301.692,4000,2,109.8202624
6432,164,110.318,3.551070317,5.5,2.239220947,0,4.213,134000,3,109.809108
6433,164,109.866653,0.684363542,5.5,2.239132959,0,34.995,15000,2,109.8133561
6434,164,109.998,0.6037849,5.5,2.239064492,0,332.165,675000,2,109.8225394
6435,164,109.893,0.975392449,5.5,2.238885745,0,2.148,25000,2,109.8055697
6436,164,110.138,0.339520283,5.5,2.238864101,0,301.708,300000,2,109.8323198
6437,164,110.255,0.733869391,5.5,2.238762942,0,48.862,3800000,2,109.8282872
6438,164,110.389,0.652679613,5.5,2.238682908,0,63.824,716000,3,109.8524043
6439,164,109.992,3.123178085,5.5,2.236850287,0,45.364,100000,2,109.8490446
6440,164,109.974,1.055984455,5.5,2.236640786,0,24.184,100000,2,109.8428637
6441,164,109.970617,0.059533994,5.5,2.236640135,0,20.687,100000,2,109.8428637
6442,164,110.444,2.004591799,5.5,2.235885163,0,74.509,375000,3,109.9044227
6443,164,110.429,3.208608498,5.5,2.233950899,0,18.447,60000,3,110.0003535
6444,164,110.438,1.081410675,5.5,2.233731194,0,43.081,2709000,3,110.0195377
6445,164,110.322,6.795374847,5.5,2.225055413,0,232.491,500000,2,110.0120554
